Id,SalePrice
2735,136368.37565472774
2736,140901.44233110297
2737,120786.63290139736
2738,134466.6892786545
2739,148180.10491574323
2740,139501.89438159316
2741,135351.4075640856
2742,159174.94361133524
2743,151561.02157431454
2744,161802.66789120316
2745,144749.89865601977
2746,138268.80252802433
2747,167098.66962467166
2748,129036.70489354945
2749,129736.11706504169
2750,132809.4455684492
2751,137695.40733508556
2752,203765.29139701737
2753,149158.37898127074
2754,205717.12819900445
2755,140234.4506469984
2756,94882.03855133383
2757,73789.47705468103
2758,84522.33471575685
2759,163674.1468492439
2760,114834.51393030316
2761,138840.62140878767
2762,142477.25882768375
2763,182223.12155092246
2764,160312.25438412887
2765,283854.8350497572
2766,128323.279533117
2767,89247.4763541304
2768,125151.95798011398
2769,130234.77241290307
2770,136787.26257552457
2771,104012.92962906092
2772,108346.45290748935
2773,172049.52795719614
2774,144751.76159376226
2775,107488.53214352518
2776,143980.21870285203
2777,153177.67828742438
2778,107106.17053120674
2779,122347.9973615241
2780,98614.11167899387
2781,94801.27064378023
2782,100960.55692592937
2783,100852.45111500454
2784,127457.80056908305
2785,141060.56840453757
2786,63648.07985381415
2787,123481.6649743869
2788,75528.04929961043
2789,164691.36273301963
2790,98545.41028406519
2791,112607.77709458707
2792,62412.26687239102
2793,150405.08503636313
2794,93399.62781399685
2795,120196.73776943832
2796,102298.46867327372
2797,181599.8906313472
2798,105025.4118550057
2799,106477.79233067734
2800,71863.37329921813
2801,102704.07297524622
2802,131751.2160197201
2803,155852.72637895105
2804,136940.29474162415
2805,98345.32483017241
2806,84659.85842963358
2807,173410.60597536495
2808,149580.75883668853
2809,129446.30335368842
2810,127742.78113453795
2811,170404.93903626665
2812,163442.23825076185
2813,154108.50299684098
2814,150849.56564723098
2815,89321.04644538397
2816,228088.12826081426
2817,164423.3927329323
2818,135342.65827396256
2819,190756.78724093342
2820,141820.58275395713
2821,98097.7646639508
2822,206528.14809896983
2823,327620.70945690054
2824,170865.37833398045
2825,145668.93731005862
2826,137492.84180630476
2827,135339.04150512838
2828,212460.91542100813
2829,230510.26032820737
2830,225828.22807972337
2831,179852.05565364464
2832,234896.11757824433
2833,294359.7190446734
2834,222854.0428893613
2835,226862.8171922287
2836,195513.13207479834
2837,167329.96219270973
2838,153240.961509621
2839,172758.1677691058
2840,205214.10367758755
2841,205787.9805547809
2842,230821.9505424573
2843,147821.22685675058
2844,176419.0189824605
2845,125172.23649803878
2846,212931.05215397204
2847,209499.6777735604
2848,220906.3244716597
2849,193858.3209910947
2850,286674.4244480206
2851,210460.45837020452
2852,237667.1759159578
2853,244930.56288606755
2854,142684.24592108413
2855,201610.36830268236
2856,199673.4340893736
2857,189905.09443816764
2858,204499.85296549668
2859,113448.13726833528
2860,123656.10910348264
2861,124916.0896514506
2862,189804.86530678198
2863,134272.1197461335
2864,236391.14497919646
2865,140226.79871300084
2866,137746.23187858038
2867,95181.14109016005
2868,101830.52116093275
2869,93339.63865629473
2870,121898.12531543837
2871,82269.68649436333
2872,53168.4742935644
2873,101927.839295092
2874,128210.70803560366
2875,111634.86254430495
2876,171308.1457833474
2877,154775.26865963766
2878,159876.9367171766
2879,135917.7745562404
2880,100141.64969474767
2881,145907.8290002818
2882,170680.4270808581
2883,191150.4822929828
2884,206554.90926277498
2885,183854.89647648463
2886,231573.31299840807
2887,96436.23396259986
2888,146430.08354549514
2889,62198.6633666603
2890,78471.6154888779
2891,139980.04772413033
2892,47387.504564484705
2893,85260.74748274649
2894,61464.90332324212
2895,297239.1129108317
2896,257738.8753651431
2897,200176.2587312759
2898,145845.7050215283
2899,212911.6134826246
2900,161969.222777651
2901,198564.257650655
2902,186584.85596173842
2903,322913.9324615759
2904,329596.7893062112
2905,81339.39408366964
2906,200097.77540362248
2907,114459.55408617647
2908,127100.56870421009
2909,150811.34494101707
2910,80564.97212164623
2911,81821.5820167975
2912,152433.2616719083
2913,78210.37233042532
2914,78636.68349966011
2915,87247.41919430101
2916,80524.06308973224
2917,164798.60621999094
2918,119759.48693147316
2919,221261.03294021921
